ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,trans_depth,method,host,uri,version,user_agent,request_body_len,response_body_len,status_code,status_msg,tags,resp_fuids,resp_mime_types,orig_fuids,orig_mime_types,referrer,origin,info_code,info_msg,resp_filenames
1759309622.071757,C7CEQa2BzbaqB6Codb,10.0.0.2,49464,10.0.0.1,80,2,GET,10.0.0.1,/jscript/jscript/jscript/bundle/js/jquery.min.js?s=6t2g749917,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,582,200.0,OK,[],['FMYwbm2WQCamI11JVc'],['text/plain'],,,,,,,
1759309706.4897,CNvaLuNTYrF2MVaT6,10.0.0.2,48504,10.0.0.1,80,2,GET,10.0.0.1,/umd/bundles/umd/javascript/bundle/javascript/bundle/backbone.js?b=6775u9838,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,86,200.0,OK,[],['FErQC7qgmoc2yRCt'],['application/x-gzip'],,,,,,,
1759307730.531309,CaLpMr3Ncj0oxzamNl,10.0.0.2,39090,10.0.0.1,80,2,GET,10.0.0.1,/bundles/javascript/javascript/assets/bootstrap.min.js?x=4c116874,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,78,200.0,OK,[],['FC0GYg19yMG9ObhrE4'],['text/plain'],,,,,,,
1759307730.529372,CaLpMr3Ncj0oxzamNl,10.0.0.2,39090,10.0.0.1,80,1,POST,10.0.0.1,/db/oauth/php/api/samples.php?q=25491o02,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",171,0,202.0,Accepted,[],,,['Fw1U822NfIIBhqeQc'],['text/plain'],,,,,
1759307242.568915,CchH9gutQL6KLjndc,10.0.0.1,54934,115.165.161.155,80,14,GET,vn.archive.ubuntu.com,/ubuntu/pool/main/c/cups/cups-client_2.4.7-1.2ubuntu7.4_amd64.deb,1.1,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,153472,200.0,OK,[],['FqsvYahpP3VaIVxO4'],['application/x-debian-package'],,,,,,,
1759307242.934873,CchH9gutQL6KLjndc,10.0.0.1,54934,115.165.161.155,80,19,GET,vn.archive.ubuntu.com,/ubuntu/pool/main/g/ghostscript/libgs10_10.02.1~dfsg1-0ubuntu7.8_amd64.deb,1.1,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,3897484,200.0,OK,[],['FQfilQ3eGAGWx5y9r7'],['application/x-debian-package'],,,,,,,
1759307243.453784,CchH9gutQL6KLjndc,10.0.0.1,54934,115.165.161.155,80,29,GET,vn.archive.ubuntu.com,/ubuntu/pool/main/o/openssl/libssl-dev_3.0.13-0ubuntu3.6_amd64.deb,1.1,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,2407976,200.0,OK,[],['Fgab0A29wDwZJv1pq3'],['application/x-debian-package'],,,,,,,
1759307779.987053,CXu9X04Ruz8SaWT85h,10.0.0.1,38258,91.189.91.48,80,1,GET,connectivity-check.ubuntu.com.,/,1.1,,0,0,204.0,No Content,[],,,,,,,,,
1759307234.798275,CvnhJp4m32ebdnil9e,10.0.0.2,38688,10.0.0.1,80,1,POST,10.0.0.1,/oauth2/php/samples.php?h=48518494,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",134,0,202.0,Accepted,[],,,['FZ2Kqo47XmTGRh6xA6'],['text/plain'],,,,,
1759307241.718811,CchH9gutQL6KLjndc,10.0.0.1,54934,115.165.161.155,80,3,GET,vn.archive.ubuntu.com,/ubuntu/pool/main/g/glibc/libc-devtools_2.39-0ubuntu8.6_amd64.deb,1.1,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,29334,200.0,OK,[],['FYlxxM26t0hyMOu8Yk'],['application/x-debian-package'],,,,,,,
1759307241.718811,CchH9gutQL6KLjndc,10.0.0.1,54934,115.165.161.155,80,7,GET,vn.archive.ubuntu.com,/ubuntu/pool/main/g/glibc/libc-bin_2.39-0ubuntu8.6_amd64.deb,1.1,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,681794,200.0,OK,[],['FoT0Jd2Vj7GRHQerA'],['application/x-debian-package'],,,,,,,
1759307242.584355,CchH9gutQL6KLjndc,10.0.0.1,54934,115.165.161.155,80,15,GET,vn.archive.ubuntu.com,/ubuntu/pool/main/c/cups/cups-core-drivers_2.4.7-1.2ubuntu7.4_amd64.deb,1.1,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,29534,200.0,OK,[],['Fitxr6hlZ5WovOL1d'],['application/x-debian-package'],,,,,,,
1759307243.063216,CchH9gutQL6KLjndc,10.0.0.1,54934,115.165.161.155,80,27,GET,vn.archive.ubuntu.com,/ubuntu/pool/main/c/cups/libcups2t64_2.4.7-1.2ubuntu7.4_amd64.deb,1.1,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,272358,200.0,OK,[],['FZPAnY20oLTJscogP4'],['application/x-debian-package'],,,,,,,
1759307243.0818,CchH9gutQL6KLjndc,10.0.0.1,54934,115.165.161.155,80,28,GET,vn.archive.ubuntu.com,/ubuntu/pool/main/p/pam/libpam-runtime_1.5.3-5ubuntu5.5_all.deb,1.1,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,40754,200.0,OK,[],['F1txsa2i9nLJ7SwvO4'],['application/x-debian-package'],,,,,,,
1759307817.38278,CAw2nK1zlcvPSdhgW2,10.0.0.2,40732,10.0.0.1,80,1,POST,10.0.0.1,/db/db/php/db/api.php?i=8769374,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",128,0,202.0,Accepted,[],,,['Fsi1qps2InDGMczvd'],['application/x-gzip'],,,,,
1759307234.799833,CvnhJp4m32ebdnil9e,10.0.0.2,38688,10.0.0.1,80,2,GET,10.0.0.1,/scripts/javascript/js/umd/js/js/jquery.min.js?v=252e45345,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,116,200.0,OK,[],['FYJdavNQyXkEwWHg'],['text/plain'],,,,,,,
1759307241.718811,CchH9gutQL6KLjndc,10.0.0.1,54934,115.165.161.155,80,4,GET,vn.archive.ubuntu.com,/ubuntu/pool/main/g/glibc/libc6-dev_2.39-0ubuntu8.6_amd64.deb,1.1,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,2124546,200.0,OK,[],['F0ajI546CtTaRMZzp1'],['application/x-debian-package'],,,,,,,
1759307241.718811,CchH9gutQL6KLjndc,10.0.0.1,54934,115.165.161.155,80,5,GET,vn.archive.ubuntu.com,/ubuntu/pool/main/g/glibc/libc-dev-bin_2.39-0ubuntu8.6_amd64.deb,1.1,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,20418,200.0,OK,[],['FHC5XD1O6YUvA6uDe2'],['application/x-debian-package'],,,,,,,
1759307242.852877,CchH9gutQL6KLjndc,10.0.0.1,54934,115.165.161.155,80,16,GET,vn.archive.ubuntu.com,/ubuntu/pool/main/c/cups/cups-ppdc_2.4.7-1.2ubuntu7.4_amd64.deb,1.1,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,119412,200.0,OK,[],['FhG4Ll1OL4b0To0j82'],['application/x-debian-package'],,,,,,,
1759307242.917324,CchH9gutQL6KLjndc,10.0.0.1,54934,115.165.161.155,80,17,GET,vn.archive.ubuntu.com,/ubuntu/pool/main/c/cups/cups-server-common_2.4.7-1.2ubuntu7.4_all.deb,1.1,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,418706,200.0,OK,[],['FpLI143b8ABmfygh0e'],['application/x-debian-package'],,,,,,,
1759307242.934873,CchH9gutQL6KLjndc,10.0.0.1,54934,115.165.161.155,80,18,GET,vn.archive.ubuntu.com,/ubuntu/pool/main/g/ghostscript/ghostscript_10.02.1~dfsg1-0ubuntu7.8_amd64.deb,1.1,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,43374,200.0,OK,[],['FU0jKf3o6O9fSNBJIj'],['application/x-debian-package'],,,,,,,
1759307242.972835,CchH9gutQL6KLjndc,10.0.0.1,54934,115.165.161.155,80,21,GET,vn.archive.ubuntu.com,/ubuntu/pool/main/g/ghostscript/libgs-common_10.02.1~dfsg1-0ubuntu7.8_all.deb,1.1,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,176032,200.0,OK,[],['FXAHdz4jGlca2G5rsl'],['application/x-debian-package'],,,,,,,
1759307243.014892,CchH9gutQL6KLjndc,10.0.0.1,54934,115.165.161.155,80,24,GET,vn.archive.ubuntu.com,/ubuntu/pool/main/c/cups/cups-daemon_2.4.7-1.2ubuntu7.4_amd64.deb,1.1,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,361848,200.0,OK,[],['FInR3j1aPpzaBChvaf'],['application/x-debian-package'],,,,,,,
1759307243.033586,CchH9gutQL6KLjndc,10.0.0.1,54934,115.165.161.155,80,25,GET,vn.archive.ubuntu.com,/ubuntu/pool/main/c/cups/cups_2.4.7-1.2ubuntu7.4_amd64.deb,1.1,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,291828,200.0,OK,[],['F1EVwj2WGki1G1CEOg'],['application/x-debian-package'],,,,,,,
1759307243.014892,CchH9gutQL6KLjndc,10.0.0.1,54934,115.165.161.155,80,23,GET,vn.archive.ubuntu.com,/ubuntu/pool/main/t/tiff/libtiff6_4.5.1+git230720-4ubuntu2.4_amd64.deb,1.1,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,199460,200.0,OK,[],['FsJHM8BdQeCmqERw'],['application/x-debian-package'],,,,,,,
1759307244.725339,CEA8Zp2LHsoXKGMpBd,10.0.0.1,33476,185.125.190.82,80,2,GET,security.ubuntu.com,/ubuntu/pool/main/l/linux-meta-hwe-6.14/linux-generic-hwe-24.04_6.14.0-32.32~24.04.1_amd64.deb,1.1,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,1728,200.0,OK,[],['FEPusG2xkNeRQ1s7a5'],['application/x-debian-package'],,,,,,,
1759307243.520854,CchH9gutQL6KLjndc,10.0.0.1,54934,115.165.161.155,80,31,GET,vn.archive.ubuntu.com,/ubuntu/pool/main/s/sqlite3/libsqlite3-0_3.45.1-1ubuntu2.5_amd64.deb,1.1,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,701136,200.0,OK,[],['FbQVvuy33yy1t4pHd'],['application/x-debian-package'],,,,,,,
1759307890.369831,C3W1UG3iFeM7WtLKAc,10.0.0.2,33292,10.0.0.1,80,1,POST,10.0.0.1,/oauth/oauth2/api.php?w=34760916,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",128,0,202.0,Accepted,[],,,['FoHRsEUX4X15SIpdh'],['application/x-gzip'],,,,,
1759307243.536417,CchH9gutQL6KLjndc,10.0.0.1,54934,115.165.161.155,80,32,GET,vn.archive.ubuntu.com,/ubuntu/pool/main/libx/libxml2/libxml2_2.9.14+dfsg-1.3ubuntu3.5_amd64.deb,1.1,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,762610,200.0,OK,[],['FnmJTv1eaWVjusKuf6'],['application/x-debian-package'],,,,,,,
1759307243.615887,CchH9gutQL6KLjndc,10.0.0.1,54934,115.165.161.155,80,35,GET,vn.archive.ubuntu.com,/ubuntu/pool/main/v/vim/vim_9.1.0016-1ubuntu7.9_amd64.deb,1.1,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,1881102,200.0,OK,[],['F0TUF14Ews02z8QKyh'],['application/x-debian-package'],,,,,,,
1759307244.725339,CEA8Zp2LHsoXKGMpBd,10.0.0.1,33476,185.125.190.82,80,4,GET,security.ubuntu.com,/ubuntu/pool/main/l/linux-meta-hwe-6.14/linux-headers-generic-hwe-24.04_6.14.0-32.32~24.04.1_amd64.deb,1.1,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,2350,200.0,OK,[],['FyCeNC2XW1PHmFu456'],['application/x-debian-package'],,,,,,,
1759307243.553644,CchH9gutQL6KLjndc,10.0.0.1,54934,115.165.161.155,80,33,GET,vn.archive.ubuntu.com,/ubuntu/pool/main/g/glibc/locales_2.39-0ubuntu8.6_all.deb,1.1,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,4228748,200.0,OK,[],['FLWdCi2MW5Oqo1qUx3'],['application/x-debian-package'],,,,,,,
1759307243.630635,CchH9gutQL6KLjndc,10.0.0.1,54934,115.165.161.155,80,36,GET,vn.archive.ubuntu.com,/ubuntu/pool/main/v/vim/vim-common_9.1.0016-1ubuntu7.9_all.deb,1.1,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,386008,200.0,OK,[],['Fc5iIh3Et32Qezm7Sa'],['application/x-debian-package'],,,,,,,
1759307243.647023,CchH9gutQL6KLjndc,10.0.0.1,54934,115.165.161.155,80,37,GET,vn.archive.ubuntu.com,/ubuntu/pool/main/v/vim/vim-tiny_9.1.0016-1ubuntu7.9_amd64.deb,1.1,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,803420,200.0,OK,[],['F7UbGa4qz3do85Q2p3'],['application/x-debian-package'],,,,,,,
1759307244.070742,CchH9gutQL6KLjndc,10.0.0.1,54934,115.165.161.155,80,40,GET,vn.archive.ubuntu.com,/ubuntu/pool/main/d/dpkg/dpkg-dev_1.22.6ubuntu6.5_all.deb,1.1,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,1074296,200.0,OK,[],['F1n8G14kSB84Sumpld'],['application/x-debian-package'],,,,,,,
1759307244.210259,CchH9gutQL6KLjndc,10.0.0.1,54934,115.165.161.155,80,42,GET,vn.archive.ubuntu.com,/ubuntu/pool/main/libj/libjson-xs-perl/libjson-xs-perl_4.040-0ubuntu0.24.04.1_amd64.deb,1.1,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,83724,200.0,OK,[],['Fr3xo72HT267GHlMRi'],['application/x-debian-package'],,,,,,,
1759307244.754028,CchH9gutQL6KLjndc,10.0.0.1,54934,115.165.161.155,80,44,GET,vn.archive.ubuntu.com,/ubuntu/pool/main/l/linux-signed-hwe-6.14/linux-image-6.14.0-32-generic_6.14.0-32.32~24.04.1_amd64.deb,1.1,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,15286106,200.0,OK,[],['FyyJMDCID9EBe5YEj'],['application/x-debian-package'],,,,,,,
1759307244.947686,CchH9gutQL6KLjndc,10.0.0.1,54934,115.165.161.155,80,46,GET,vn.archive.ubuntu.com,/ubuntu/pool/main/l/linux-hwe-6.14/linux-hwe-6.14-headers-6.14.0-32_6.14.0-32.32~24.04.1_all.deb,1.1,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,14091954,200.0,OK,[],['FloBfOQmRsBAnjmK1'],['application/x-debian-package'],,,,,,,
1759307245.763961,CchH9gutQL6KLjndc,10.0.0.1,54934,115.165.161.155,80,51,GET,vn.archive.ubuntu.com,/ubuntu/pool/universe/p/python-pip/python3-pip_24.0+dfsg-1ubuntu1.3_all.deb,1.1,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,1319940,200.0,OK,[],['FLnKar41tlC7pKkHCh'],['application/x-debian-package'],,,,,,,
1759307244.915049,CchH9gutQL6KLjndc,10.0.0.1,54934,115.165.161.155,80,45,GET,vn.archive.ubuntu.com,/ubuntu/pool/main/l/linux-hwe-6.14/linux-modules-extra-6.14.0-32-generic_6.14.0-32.32~24.04.1_amd64.deb,1.1,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,119204032,200.0,OK,[],['FpL16i20IQktnhnfi9'],['application/x-debian-package'],,,,,,,
1759307968.839395,CoL1n94gCnSECy8uLc,10.0.0.2,59242,10.0.0.1,80,1,POST,10.0.0.1,/oauth2/oauth2callback/db/oauth2callback/api/database/samples.php?s=9479400,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",558,0,202.0,Accepted,[],,,['FFCIeA1dE6WiMFiv06'],['application/x-gzip'],,,,,
1759307245.01712,CchH9gutQL6KLjndc,10.0.0.1,54934,115.165.161.155,80,47,GET,vn.archive.ubuntu.com,/ubuntu/pool/main/l/linux-hwe-6.14/linux-headers-6.14.0-32-generic_6.14.0-32.32~24.04.1_amd64.deb,1.1,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,3734282,200.0,OK,[],['FMhvLDM1USlOFiynf'],['application/x-debian-package'],,,,,,,
1759307245.663526,CchH9gutQL6KLjndc,10.0.0.1,54934,115.165.161.155,80,49,GET,vn.archive.ubuntu.com,/ubuntu/pool/main/l/linux-hwe-6.14/linux-hwe-6.14-tools-6.14.0-32_6.14.0-32.32~24.04.1_amd64.deb,1.1,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,1202580,200.0,OK,[],['F6jdW21ERBsgCfnHmd'],['application/x-debian-package'],,,,,,,
1759308038.937108,CCrh8C1VsYXtMMWNGk,10.0.0.2,33918,10.0.0.1,80,1,GET,10.0.0.1,/umd/js/jscript/javascript/bundle/javascript/assets/backbone.js?a=v72631184,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,115,200.0,OK,[],['FInQHZ3UiITiuxuzng'],['text/plain'],,,,,,,
1759308038.932941,Cue8PqI2ORab3EAbi,10.0.0.2,33912,10.0.0.1,80,1,POST,10.0.0.1,/api/oauth2callback/database/database/oauth/samples.php?r=678o7144,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",565,0,202.0,Accepted,[],,,['F2ioDC4btZ1UwIOJz6'],['application/x-gzip'],,,,,
1759307376.447327,CEpCtn3lPNMIP50DUh,10.0.0.2,54828,10.0.0.1,80,1,POST,10.0.0.1,/namespaces/namespaces/api/oauth2/api/oauth2callback/api.php?n=39147260,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",171,0,202.0,Accepted,[],,,['Fifgiu3nfnrz1PVOn2'],['text/plain'],,,,,
1759307444.844158,Cgilh11U5OoqnQ4Ill,10.0.0.2,48390,10.0.0.1,80,1,POST,10.0.0.1,/api/oauth2callback/oauth/api/api.php?j=6548016i3,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",543,0,202.0,Accepted,[],,,['FQV0Im2T6R5tL5O8tb'],['application/x-gzip'],,,,,
1759307444.845926,Cgilh11U5OoqnQ4Ill,10.0.0.2,48390,10.0.0.1,80,2,GET,10.0.0.1,/jscript/assets/umd/bundle/assets/scripts/backbone.js?r=75033115,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,78,200.0,OK,[],['F4PYgp4zGCW1NX8Zka'],['text/plain'],,,,,,,
1759307479.991831,CEZUVl1emgsPDK1hdh,10.0.0.1,57392,185.125.190.17,80,1,GET,connectivity-check.ubuntu.com.,/,1.1,,0,0,204.0,No Content,[],,,,,,,,,
1759308190.163264,Cac31F1b4oC55bexF,10.0.0.2,34158,10.0.0.1,80,2,GET,10.0.0.1,/scripts/js/scripts/bundle/scripts/email.js?c=78453296,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,570,200.0,OK,[],['FArfHm2LfYARUGqoMi'],['text/plain'],,,,,,,
1759308330.678301,CWelO53XN84sRGiz6a,10.0.0.2,43742,10.0.0.1,80,1,POST,10.0.0.1,/oauth2callback/db/oauth/namespaces/namespaces/api.php?_=9qe7073165,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",571,0,202.0,Accepted,[],,,['FsbUkt2fEGvomFlNG7'],['application/x-gzip'],,,,,
1759308380.057346,CjTCER2Xu867CeeDk6,10.0.0.1,59818,91.189.91.49,80,1,GET,connectivity-check.ubuntu.com.,/,1.1,,0,0,204.0,No Content,[],,,,,,,,,
1759307817.38425,CAw2nK1zlcvPSdhgW2,10.0.0.2,40732,10.0.0.1,80,2,GET,10.0.0.1,/backbone.js?q=2590f944d2,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,78,200.0,OK,[],['FoJsNG24kqwyO4XdOa'],['text/plain'],,,,,,,
1759308487.874596,CLodDc1igywiw9L6L8,10.0.0.2,46376,10.0.0.1,80,2,GET,10.0.0.1,/bootstrap.min.js?x=32584987,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,115,200.0,OK,[],['F4zUUC2IXNkDKA4lTj'],['text/plain'],,,,,,,
1759307890.371892,C3W1UG3iFeM7WtLKAc,10.0.0.2,33292,10.0.0.1,80,2,GET,10.0.0.1,/js/email.js?z=517at7897,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,589,200.0,OK,[],['FzHGaz2OA6Z70Rf3t5'],['text/plain'],,,,,,,
1759307968.841441,CoL1n94gCnSECy8uLc,10.0.0.2,59242,10.0.0.1,80,2,GET,10.0.0.1,/assets/umd/bundle/backbone.js?z=22652473,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,116,200.0,OK,[],['FYStz04b5e6shY8JA'],['text/plain'],,,,,,,
1759308559.164281,Cdc5bG2hkz0ILUl65g,10.0.0.2,40686,10.0.0.1,80,2,GET,10.0.0.1,/email.js?h=54761203,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,78,200.0,OK,[],['F5z7tE1XSpgAqPbVxh'],['text/plain'],,,,,,,
1759308559.161935,Cdc5bG2hkz0ILUl65g,10.0.0.2,40686,10.0.0.1,80,1,POST,10.0.0.1,/db/php/samples.php?q=36b31298,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",521,0,202.0,Accepted,[],,,['F1CP3c34NJm45ETYi7'],['application/x-gzip'],,,,,
1759308646.060238,Ch0GYg2z0oxbzgI5G1,10.0.0.2,41782,10.0.0.1,80,1,POST,10.0.0.1,/api.php?v=3719218u8,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",128,0,202.0,Accepted,[],,,['F92Inz2ZPUfZ3tTwdi'],['application/x-gzip'],,,,,
1759308646.063123,Ch0GYg2z0oxbzgI5G1,10.0.0.2,41782,10.0.0.1,80,2,GET,10.0.0.1,/bundle/jquery.min.js?l=11451848,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,115,200.0,OK,[],['FrIcD12gPCCLMEpitd'],['text/plain'],,,,,,,
1759308080.02315,CaMfXk3pWXUUZpM0j9,10.0.0.1,37188,185.125.190.49,80,1,GET,connectivity-check.ubuntu.com.,/,1.1,,0,0,204.0,No Content,[],,,,,,,,,
1759308121.21976,ClUKV02Rs2QppQh0K1,10.0.0.2,39504,10.0.0.1,80,2,GET,10.0.0.1,/scripts/scripts/bundle/bundles/bundles/umd/bundle/jquery.min.js?x=31491s813,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,78,200.0,OK,[],['Fq9nHn3qPhFAvvy3rj'],['text/plain'],,,,,,,
1759308121.218498,ClUKV02Rs2QppQh0K1,10.0.0.2,39504,10.0.0.1,80,1,POST,10.0.0.1,/oauth/api/oauth2/oauth2/oauth2/api.php?m=9s6429410,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",171,0,202.0,Accepted,[],,,['F54g244FL6BIlhgL7c'],['text/plain'],,,,,
1759306801.708866,CZ3LtF1CV8PfxtCYy6,10.0.0.2,51390,10.0.0.1,80,2,GET,10.0.0.1,/assets/backbone.js?t=51714455,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,572,200.0,OK,[],['F2TXzh4QoRONNIwC3d'],['text/plain'],,,,,,,
1759308190.157412,Cac31F1b4oC55bexF,10.0.0.2,34158,10.0.0.1,80,1,POST,10.0.0.1,/samples.php?i=e478589u82,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",1004,0,202.0,Accepted,[],,,['FxQAqGVf1PoWCG9I4'],['text/plain'],,,,,
1759308261.834295,CB5hKp4I65sAcUDvh,10.0.0.2,38970,10.0.0.1,80,1,POST,10.0.0.1,/namespaces/samples.php?z=787679i29,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",128,0,202.0,Accepted,[],,,['FPAays1Ym6YfMHLZLc'],['application/x-gzip'],,,,,
1759308261.836626,CB5hKp4I65sAcUDvh,10.0.0.2,38970,10.0.0.1,80,2,GET,10.0.0.1,/scripts/umd/umd/email.js?z=b53201943,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,116,200.0,OK,[],['F1bq0k1zKeHFQZmDPd'],['text/plain'],,,,,,,
1759306880.045461,CUaBcH19vvJVGTv1Jl,10.0.0.1,56622,185.125.190.18,80,1,GET,connectivity-check.ubuntu.com.,/,1.1,,0,0,204.0,No Content,[],,,,,,,,,
1759306879.091884,CHnrZ92E2xqtVZodFa,10.0.0.2,60400,10.0.0.1,80,2,GET,10.0.0.1,/jscript/bundle/umd/js/bundle/javascript/array.js?p=4q64078s32,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,86,200.0,OK,[],['FedvvF1asZuuwzOHV'],['application/x-gzip'],,,,,,,
1759308330.680165,CWelO53XN84sRGiz6a,10.0.0.2,43742,10.0.0.1,80,2,GET,10.0.0.1,/javascript/bundle/bootstrap.min.js?g=9q7681939,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,116,200.0,OK,[],['FP6G0m31YHkADE3S38'],['text/plain'],,,,,,,
